71703,ravi538,GVP
71710,priyanka869,MVSR
71711,dhoni268,VNR
71714,khan579,Bapatla
71715,yashashvini840,VNR
71721,sandeep152,Bapatla
71727,hari633,ANITS
71728,sandya975,MVGR
71731,sandya344,VNR
71741,priyanka141,VNR
71747,prem964,St. Martins
71757,aswin116,GITAM
71759,sagar504,Bapatla
71765,sujana936,MGIT
71766,pawan815,VNR
71772,sujana328,CVR
71781,rohit864,GVP
71786,rahul803,MGIT
71789,laxmi194,CVR
71793,taraka ramarao505,Bapatla
71797,khan318,GITAM
71803,karthik860,VNR
71809,taraka ramarao391,MVSR
71812,ali810,MVGR
71813,kishore216,MVGR
71821,ajay576,MGIT
71828,ravi191,ANITS
71831,sharma632,GVP
71835,ali767,Bapatla
71840,sujana963,CVR
71846,rohit346,MVSR
71854,ravi612,CVR
71859,mahesh397,CVR
71867,sharma391,VNR
71871,afreen553,MGIT
71876,vineeth257,MVGR
71886,sujana913,MGIT
71895,hari787,MGIT
71896,mohmad580,VNR
71905,pawan290,MVGR
71909,vineeth819,MVGR
71914,vishnu778,CVR
71924,ajay501,MGIT
71927,kalyan907,MVGR
71930,mahesh786,GITAM
71940,jagan360,Bapatla
71948,khan728,CVR
71951,taraka ramarao504,VNR
71956,sujana181,MGIT
71957,priyanka555,MVGR
71966,kholi707,CVR
71976,virat445,GITAM
71981,sandya318,Bapatla
71983,laxmi112,GITAM
71993,aswin359,MVGR
72002,sagar276,GITAM
72012,karthik223,MVGR
72018,sandya303,Bapatla
72028,ravi715,GITAM
72038,laxmi436,MGIT
72040,dhoni803,MGIT
72048,rohit796,GVP
72050,mohmad540,CVR
72056,afreen227,Bapatla
72057,dhoni534,MVSR
72059,sagar401,GITAM
72061,ali705,GITAM
72070,rahul519,VNR
72074,laxmi244,MVSR
72084,rohit858,MVGR
72085,rohit332,GVP
72095,chaitu475,Bapatla
72103,afreen551,ANITS
72108,sandeep799,CVR
72109,mahesh200,St. Martins
72113,chaitu427,St. Martins
72120,karthik233,GITAM
72126,rohit246,ANITS
72131,ajay656,MVGR
72132,sandeep650,MVGR
72135,aswin683,MVGR
72144,kalyan975,CVR
72149,sagar889,MVGR
72155,sandeep492,MVSR
72162,hari760,Bapatla
72168,laxmi510,GVP
72170,sharma893,MGIT
72180,sujana811,VNR
72186,afreen305,GVP
72196,ali372,GVP
72202,rohit223,MVGR
72208,taraka ramarao964,MGIT
72218,sujana563,St. Martins
72226,vishnu664,St. Martins
72228,kholi298,MGIT
72235,dhoni373,MVGR
72241,taraka ramarao736,VNR
72244,karthik989,GVP
72245,yasasvee522,GITAM
72248,afreen346,MGIT
72250,ali810,GITAM
72260,kalyan164,VNR
72269,aswin477,VNR
72277,aswin420,MGIT
72282,mohmad579,GITAM
72289,kalyan115,St. Martins
72291,hari879,GITAM
72292,sandya718,MGIT
72297,sandeep762,MGIT
72307,sharma978,MGIT
72312,ajay594,ANITS
72318,sharma195,Bapatla
72321,dhoni144,GITAM
72327,virat168,VNR
72333,yashashvini404,MVSR
72340,ravi799,ANITS
72342,kholi770,CVR
72349,sujana961,CVR
72354,prem744,GVP
72359,dhoni271,Bapatla
72363,dhoni981,Bapatla
72370,aswin862,Bapatla
72372,prem887,CVR
72380,kishore859,St. Martins
72382,kholi803,MVGR
72391,ajay330,MVGR
72395,yasasvee148,CVR
72396,hari111,MVSR
72397,priyanka694,MGIT
72406,taraka ramarao960,CVR
72407,rohit950,VNR
72409,hari368,GITAM
72418,afreen507,MGIT
72425,karthik604,MVGR
72430,yashashvini295,CVR
72433,ali106,Bapatla
72442,rohit203,GITAM
72452,sharma475,MGIT
72455,rahul343,MGIT
72465,sharma611,VNR
72474,taraka ramarao778,GVP
72476,taraka ramarao277,CVR
72478,vishnu301,MVSR
72482,vineeth714,MGIT
72483,jagan260,CVR
72487,rahul844,ANITS
72488,yashashvini365,GITAM
72491,sandya595,MVSR
72498,rahul817,MVSR
72504,vineeth396,MVGR
72505,jagan151,Bapatla
72507,chaitu470,Bapatla
72515,jagan582,MVGR
72524,hari260,CVR
72532,yashashvini282,MVSR
72535,ajay944,CVR
72538,laxmi767,Bapatla
72544,kishore487,MVGR
72548,yasasvee755,MGIT
72551,virat828,MVSR
72557,chaitu326,MGIT
72558,sagar395,MGIT
72566,sujana417,MVSR
72568,aswin865,GITAM
72577,dhoni888,VNR
72582,hari634,Bapatla
72584,ajay589,VNR
72592,prem864,MVSR
72594,sandeep299,VNR
72599,laxmi405,MVSR
72602,sagar938,VNR
72611,mohmad283,CVR
72616,vishnu575,ANITS
72620,sandya298,Bapatla
72622,ajay139,GVP
72631,virat226,ANITS
72641,sharma480,CVR
72642,sagar860,VNR
72643,sandya469,ANITS
72646,kholi603,MVSR
72652,ravi330,MVGR
72658,yashashvini219,CVR
72659,yasasvee110,MVSR
72663,taraka ramarao536,CVR
72667,sandeep934,MGIT
72674,yasasvee255,CVR
72682,ravi422,VNR
72684,ajay928,CVR
72685,sujana423,VNR
72689,ali860,ANITS
72692,afreen577,CVR
72697,virat384,St. Martins
72699,chaitu310,MVGR
72702,sujana425,ANITS
72707,mohmad976,St. Martins
72710,aswin502,GITAM
72713,ravi933,ANITS
72714,kholi453,MGIT
72721,sandeep699,GVP
72728,afreen391,MGIT
72734,sandeep645,GITAM
72737,mahesh144,St. Martins
72746,mahesh855,GITAM
72754,mahesh376,St. Martins
72755,mahesh618,CVR
72763,aswin413,ANITS
72768,khan562,St. Martins
72777,hari401,GVP
72783,yasasvee507,VNR
72788,vishnu582,VNR
72792,afreen993,GVP
72799,prem512,Bapatla
72803,kalyan307,St. Martins
72805,kholi506,MGIT
72814,dhoni363,MGIT
72822,sandya969,MVSR
72823,ajay258,VNR
72833,ali686,ANITS
72841,sharma765,VNR
72849,sandya545,Bapatla
72854,ravi647,MVGR
72858,vineeth358,MVSR
72867,sandya613,Bapatla
72870,hari873,St. Martins
72874,kishore913,MGIT
72875,prem381,MGIT
72883,sandeep829,GITAM
72889,jagan705,MVGR
72893,sandya957,GITAM
72897,ajay961,MGIT
72902,sandeep805,CVR
72903,afreen369,MVGR
72910,sharma586,MVSR
72917,jagan827,Bapatla
72924,ravi146,VNR
72934,ravi303,MVGR
72935,priyanka192,St. Martins
72944,sandya834,MVGR
72946,sandeep524,MGIT
72950,kholi130,CVR
72954,kholi218,GITAM
72964,vishnu228,MVSR
72972,taraka ramarao824,MVSR
72974,yashashvini432,MVGR
72978,ajay550,St. Martins
72983,aswin930,GVP
72990,prem662,VNR
73000,virat311,St. Martins
73003,sujana601,GVP
73008,laxmi484,MGIT
73017,yashashvini325,GVP
73018,yashashvini969,St. Martins
73024,vineeth380,GITAM
73034,priyanka796,GITAM
73041,kholi106,CVR
73050,jagan201,MVSR
73056,mohmad776,GVP
73065,taraka ramarao218,GVP
73066,yasasvee755,CVR
73076,chaitu941,GVP
73082,rahul500,GITAM
73090,afreen252,GVP
73094,rohit697,Bapatla
73101,sujana446,GVP
73102,virat616,MGIT
73109,sujana950,GITAM
73116,priyanka982,ANITS
73121,yasasvee605,GVP
73128,rahul104,GITAM
73129,khan476,VNR
73137,vishnu378,GVP
73138,taraka ramarao201,VNR
73145,karthik644,CVR
73154,sagar799,GVP
73159,priyanka841,St. Martins
73163,afreen420,VNR
73173,jagan348,MGIT
73174,karthik507,MVSR
73181,ravi847,ANITS
73187,laxmi737,CVR
73188,vineeth933,MVSR
73196,mahesh154,GVP
73202,vineeth735,St. Martins
73203,dhoni739,St. Martins
73207,rahul137,CVR
73210,yasasvee521,VNR
73220,prem490,GVP
73225,karthik221,GITAM
73229,kalyan862,GITAM
73236,laxmi745,GVP
73243,kalyan331,CVR
73253,ali972,MVGR
73263,afreen484,MGIT
73271,sandeep911,MVGR
73278,pawan165,MVGR
73279,taraka ramarao783,GVP
73288,taraka ramarao414,St. Martins
73298,sandya802,St. Martins
73300,kishore382,Bapatla
73304,ajay763,GVP
73312,aswin181,CVR
73319,virat283,Bapatla
73325,yashashvini623,St. Martins
73328,ali353,ANITS
73331,sujana324,MVSR
73340,dhoni236,MGIT
73343,mohmad776,MVGR
73350,pawan987,MVSR
73351,yasasvee277,GITAM
73358,ali662,MVSR
73368,mohmad338,ANITS
73375,rahul253,St. Martins
73385,kishore833,GVP
73387,rohit782,ANITS
73393,virat506,MVSR
73401,sandya991,St. Martins
73411,ajay780,MGIT
73414,rohit488,CVR
73415,afreen548,GVP
73424,sharma825,MGIT
73433,aswin277,MVSR
73434,karthik948,GVP
73438,ravi579,St. Martins
73441,kholi888,Bapatla
73448,aswin819,MVSR
73452,vineeth386,St. Martins
73453,prem317,MVGR
73460,rahul393,MVSR
73467,ravi289,MVSR
73473,khan667,Bapatla
73480,sujana284,CVR
73488,rahul875,VNR
73495,kalyan954,GVP
73496,karthik818,CVR
73505,yasasvee987,ANITS
73515,sandeep557,St. Martins
73518,afreen747,GVP
73525,rohit467,St. Martins
73532,priyanka692,Bapatla
73540,hari857,VNR
73545,hari669,CVR
73550,rohit544,ANITS
73552,vineeth407,ANITS
73554,vineeth387,MGIT
73558,sharma240,VNR
73568,yashashvini482,CVR
73577,vishnu508,MGIT
73585,karthik267,GVP
73592,karthik956,VNR
73594,jagan539,MVGR
73597,afreen658,CVR
73607,yasasvee787,St. Martins
73615,dhoni355,St. Martins
73622,chaitu222,ANITS
73631,karthik327,GVP
73640,rahul578,MGIT
73649,aswin834,Bapatla
73652,laxmi535,VNR
73658,chaitu102,Bapatla
73663,virat908,MVSR
73664,yashashvini959,VNR
73666,sujana756,St. Martins
73668,prem641,Bapatla
73671,yashashvini785,CVR
73678,rohit665,Bapatla
73688,afreen838,MGIT
73698,mohmad505,VNR
73703,mahesh411,GVP
73709,sagar527,VNR
73710,laxmi385,MVGR
73713,sagar720,MGIT
73716,kalyan592,GITAM
73723,karthik758,MVSR
73731,chaitu417,GVP
73733,sandya681,ANITS
73734,ajay549,MVGR
73743,sandya189,MVGR
73744,vishnu805,GITAM
73745,mohmad474,GVP
73755,prem940,St. Martins
73758,vishnu434,ANITS
73766,sagar873,GVP
73776,vishnu722,GVP
73778,kishore791,Bapatla
73779,ajay926,MVSR
73789,sagar494,Bapatla
73792,khan374,CVR
73796,kholi348,VNR
73804,ali667,MVSR
73810,priyanka875,VNR
73813,ajay103,VNR
73822,sandeep629,Bapatla
73825,prem649,ANITS
73829,laxmi433,MVGR
73835,afreen302,MGIT
73840,sharma968,MVGR
73844,sharma603,GITAM
73849,yasasvee378,GITAM
73851,kishore145,VNR
73854,kholi672,Bapatla
73858,ravi981,GITAM
73862,khan685,VNR
73863,pawan324,GITAM
73870,ravi226,GITAM
73880,yasasvee849,GVP
73885,sagar474,CVR
73890,chaitu740,MGIT
73899,mahesh668,Bapatla
73908,mohmad164,MGIT
73917,jagan329,MVGR
73918,vishnu589,St. Martins
73919,mahesh170,ANITS
73922,laxmi603,MGIT
73929,sandya861,MVSR
73938,priyanka259,GITAM
73947,pawan574,MVSR
73948,khan676,CVR
73952,aswin510,GITAM
73954,mohmad626,MVSR
73958,ali654,MVGR
73962,sagar180,Bapatla
73971,virat459,GVP
73972,priyanka194,MGIT
73980,mohmad343,ANITS
73984,sandya760,MVGR
73987,sagar249,MVGR
73994,pawan804,ANITS
74003,sharma785,Bapatla
74012,yashashvini946,GVP
74018,hari147,ANITS
74019,laxmi776,St. Martins
74023,aswin346,CVR
74033,virat873,MGIT
74040,vineeth495,CVR
74049,khan911,GVP
74059,pawan472,MGIT
74069,ali567,MVSR
74070,khan142,MGIT
74079,mahesh764,VNR
74088,hari377,MVSR
74092,pawan630,GITAM
74094,vishnu807,MVGR
74103,vishnu612,CVR
74112,jagan864,MVGR
74114,afreen880,CVR
74119,karthik716,MVGR
74129,rahul413,MVGR
74138,karthik923,ANITS
74147,karthik812,ANITS
74153,vishnu864,MVSR
74154,yashashvini497,MVSR
74155,aswin549,CVR
74162,afreen744,GITAM
74164,kishore646,MVGR
74167,sandeep565,Bapatla
74176,sharma415,ANITS
74181,rohit284,GVP
74191,sandeep918,CVR
74192,afreen427,MVGR
74198,mohmad537,CVR
74203,karthik781,CVR
74204,hari187,MVGR
74206,vishnu584,ANITS
74212,mohmad101,MVGR
74221,sandya735,MVGR
74222,yashashvini944,MGIT
74227,mohmad182,St. Martins
74231,hari466,MVSR
74234,chaitu460,MGIT
74242,ravi385,ANITS
74244,aswin325,GVP
74249,sagar540,ANITS
74255,dhoni852,MVSR
74260,ajay945,GITAM
74264,rohit824,GITAM
74269,sharma187,GVP
74273,sandeep678,VNR
74280,ravi889,MVGR
74288,virat133,Bapatla
74294,kishore922,GVP
74300,prem362,CVR
74308,taraka ramarao248,VNR
74314,sharma316,St. Martins
74316,sandeep335,VNR
74318,sujana305,MVSR
74324,priyanka111,GITAM
74334,vishnu739,ANITS
74343,chaitu887,St. Martins
74350,priyanka946,GITAM
74355,kholi785,St. Martins
74357,mahesh129,MGIT
74361,khan921,Bapatla
74362,sagar114,MVGR
74371,kalyan410,GVP
74378,jagan679,MVSR
74380,hari682,MGIT
74383,sujana423,ANITS
74388,chaitu847,St. Martins
74397,virat897,Bapatla
74406,rahul765,Bapatla
74413,rahul245,MVGR
74420,laxmi244,MVSR
74423,priyanka121,GITAM
74428,pawan717,GITAM
74435,mahesh902,MVGR
74440,ajay373,GVP
74441,virat432,MVGR
74445,dhoni370,VNR
74446,ajay380,GITAM
74456,ravi738,St. Martins
74459,kishore618,MVGR
74462,kalyan854,CVR
74470,sujana911,GVP
74476,virat868,MVGR
74482,yasasvee703,MVSR
74487,jagan824,St. Martins
74493,prem137,St. Martins
74503,laxmi112,St. Martins
74506,sandeep651,MVSR
74509,hari745,MVGR
74512,ajay178,GVP
74522,aswin161,MVGR
74530,yashashvini671,GITAM
74539,virat318,CVR
74541,kholi524,MGIT
74544,sagar278,CVR
74549,kalyan813,Bapatla
74554,prem386,ANITS
74563,ajay786,ANITS
74568,priyanka732,MGIT
74578,kishore575,Bapatla
74580,dhoni324,ANITS
74587,sagar478,MGIT
74594,rohit879,St. Martins
74598,karthik363,Bapatla
74602,afreen582,GVP
74610,vineeth996,MVSR
74615,ajay224,St. Martins
74624,ravi217,Bapatla
74627,vishnu785,Bapatla
74628,vineeth627,ANITS
74636,vineeth378,St. Martins
74643,khan539,ANITS
74647,sandya759,GVP
74657,kholi575,MVSR
74663,sujana801,Bapatla
74673,mohmad876,VNR
74677,vineeth475,GVP
74683,pawan584,MGIT
74688,priyanka180,GVP
74698,laxmi701,St. Martins
74702,sandya942,ANITS
74704,ajay575,CVR
74709,ali773,GVP
74712,hari278,MGIT
74720,chaitu613,St. Martins
74721,ravi370,ANITS
74730,kalyan511,St. Martins
74737,prem950,Bapatla
74746,hari589,ANITS
74751,sharma298,GVP
74757,taraka ramarao478,MVSR
74767,chaitu189,MVSR
74771,afreen248,MGIT
74781,ajay951,Bapatla
74783,yasasvee611,St. Martins
74792,kholi262,ANITS
74801,ali680,St. Martins
74805,rahul981,Bapatla
74807,laxmi718,MVGR
74814,rohit293,CVR
74818,mahesh527,MGIT
74820,rohit106,GITAM
74827,priyanka323,Bapatla
74829,sandya324,MVGR
74839,virat618,ANITS
74841,priyanka234,St. Martins
74845,sandya122,CVR
74846,vishnu527,GVP
74849,sandeep383,Bapatla
74850,chaitu662,MGIT
74856,virat165,VNR
74863,mohmad685,MVSR
74868,karthik692,ANITS
74872,sandeep127,ANITS
74875,sharma222,GITAM
74877,mahesh780,MVGR
74883,afreen703,MVGR
74885,laxmi312,VNR
74891,afreen226,MGIT
74893,kalyan676,MGIT
74899,mahesh229,CVR
74905,hari570,Bapatla
74907,aswin156,GVP
74912,jagan815,VNR
74920,vineeth187,ANITS
74923,dhoni645,Bapatla
74924,priyanka970,CVR
74926,mahesh609,St. Martins
74930,aswin976,ANITS
74938,kishore794,MGIT
74939,dhoni687,St. Martins
74945,kholi956,Bapatla
74949,sandeep693,CVR
74957,ravi680,MVSR
74967,sujana268,St. Martins
74971,sagar202,CVR
74978,vishnu380,CVR
74988,mahesh325,ANITS
74995,prem538,MVSR
75001,prem890,Bapatla
75003,priyanka518,GVP
75012,pawan526,VNR
75017,taraka ramarao627,MVSR
75019,hari627,Bapatla
75022,rohit124,GVP
75025,kalyan776,MVSR
75035,vineeth658,St. Martins
75045,vishnu459,ANITS
75049,laxmi486,MVSR
75053,laxmi765,Bapatla
75058,sagar739,ANITS
75063,taraka ramarao895,St. Martins
75073,pawan582,CVR
75081,yasasvee127,MVGR
75091,mohmad737,Bapatla
75095,mohmad156,MVGR
75099,rohit335,GVP
75101,chaitu301,GITAM
75103,mahesh472,CVR
75108,ajay296,MGIT
75114,sagar580,Bapatla
75118,vishnu825,MGIT
75125,rohit764,MGIT
75130,mahesh782,MVGR
75137,virat160,MVSR
75138,kholi951,MGIT
75141,mahesh930,MGIT
75145,karthik397,ANITS
75149,kalyan918,Bapatla
75156,taraka ramarao614,CVR
75165,sharma760,CVR
75174,chaitu986,GITAM
75176,rohit103,ANITS
75179,mohmad151,MVSR
75189,afreen303,ANITS
75190,vineeth289,St. Martins
75197,jagan440,ANITS
75203,vishnu257,MGIT
75207,taraka ramarao329,Bapatla
75210,yasasvee807,St. Martins
75216,vishnu233,MGIT
75226,dhoni528,VNR
75234,rahul360,Bapatla
75240,kishore362,MGIT
75250,dhoni600,VNR
75255,laxmi652,CVR
75256,kholi903,VNR
75259,kalyan247,CVR
75262,sujana874,MVGR
75263,sharma429,GITAM
75267,rahul325,VNR
75273,vineeth501,MGIT
75278,prem958,MGIT
75287,virat853,CVR
75290,laxmi759,MVGR
75299,jagan932,GVP
75308,mohmad993,ANITS
75314,rohit783,MVSR
75321,taraka ramarao115,CVR
75322,dhoni843,ANITS
75327,kishore751,St. Martins
75330,rahul421,MGIT
75334,priyanka941,MVSR
75343,mohmad520,GVP
75344,vishnu168,St. Martins
75352,ajay751,ANITS
75358,sharma931,GVP
75365,prem863,MVGR
75369,prem569,MVSR
75378,karthik544,Bapatla
75382,yashashvini544,MVSR
75388,sagar687,St. Martins
75397,mahesh134,CVR
75401,vineeth556,ANITS
75410,vineeth708,St. Martins
75414,kholi978,GVP
75421,karthik509,VNR
75425,rahul983,St. Martins
75432,virat289,ANITS
75436,pawan899,GITAM
75443,sandeep664,CVR
75449,vishnu440,GVP
75457,khan161,Bapatla
75463,mohmad190,Bapatla
75469,sujana261,GVP
75479,dhoni165,MVSR
75489,hari488,St. Martins
75499,kalyan346,Bapatla
75504,vineeth147,MVSR
75507,sharma278,MGIT
75512,yashashvini615,ANITS
75515,virat236,MGIT
75518,sujana704,VNR
75525,laxmi863,GITAM
75531,kholi299,MGIT
75535,hari862,GITAM
75538,prem976,St. Martins
75547,kishore484,GVP
75557,ali189,MVGR
75563,afreen821,GVP
75569,dhoni590,ANITS
75570,sandya435,CVR
75571,ajay767,GITAM
75576,afreen513,MGIT
75585,pawan150,MVSR
75588,ali911,MVSR
75593,pawan964,GVP
75596,kalyan663,ANITS
75600,mohmad528,GVP
75607,sandya149,MGIT
75609,ajay635,GITAM
75614,laxmi215,MVSR
75621,kalyan558,MVGR
75630,mahesh848,VNR
75639,mohmad608,St. Martins
75649,jagan500,MGIT
75650,kishore158,Bapatla
75655,jagan360,St. Martins
75656,vishnu673,GITAM
75664,kalyan397,ANITS
75673,vishnu322,MVSR
75682,vishnu719,GITAM
75688,priyanka493,St. Martins
75697,sagar718,MVSR
75702,mohmad222,GVP
75709,prem850,Bapatla
75716,yashashvini773,MGIT
75718,sujana749,VNR
75727,sandeep342,GVP
75731,mohmad662,St. Martins
75735,sandya323,MVSR
75743,mahesh925,GITAM
75753,rohit537,St. Martins
75760,pawan617,St. Martins
75767,yasasvee468,ANITS
75768,jagan649,Bapatla
75776,vishnu131,VNR
75782,karthik385,CVR
75789,vishnu247,VNR
75793,laxmi439,ANITS
75797,sagar182,MVGR
75807,sandya443,GVP
75810,laxmi710,ANITS
75815,khan236,MGIT
75823,ravi649,St. Martins
75827,yasasvee839,St. Martins
75831,ali377,VNR
75839,aswin743,MGIT
75847,rahul605,GVP
75857,vineeth635,VNR
75860,sagar116,GITAM
75862,yashashvini254,MGIT
75870,rahul427,VNR
75871,hari448,GVP
75874,dhoni465,MVGR
75884,jagan235,VNR
75885,taraka ramarao666,Bapatla
75887,mahesh693,ANITS
75890,vishnu486,ANITS
75893,sujana945,GVP
75895,sharma222,VNR
75903,prem862,ANITS
75909,sharma629,MGIT
75911,mohmad794,GVP
75916,hari990,GVP
75926,vishnu620,GITAM
75931,taraka ramarao385,MGIT
75932,ali723,St. Martins
75938,afreen119,VNR
75944,vishnu518,MVSR
75952,mahesh328,St. Martins
75959,dhoni375,GVP
75967,dhoni763,GVP
75976,ajay829,ANITS
75985,kalyan787,CVR
75993,sandya472,St. Martins
76000,ravi333,VNR
76004,yashashvini743,CVR
76005,khan925,MVGR
76014,karthik763,St. Martins
76015,sandeep810,MVGR
76022,mohmad220,St. Martins
76026,karthik452,ANITS
76027,kishore632,St. Martins
76028,sujana327,GITAM
76038,ravi845,MGIT
76042,yashashvini793,MGIT
76045,rahul190,VNR
76052,taraka ramarao263,VNR
76053,sagar835,ANITS
76058,vineeth826,ANITS
76068,yasasvee358,GITAM
76072,pawan611,Bapatla
76075,jagan620,MGIT
76084,mahesh856,GITAM
76091,yasasvee131,VNR
76093,priyanka616,Bapatla
76101,laxmi488,Bapatla
76111,karthik505,GVP
76117,rahul218,GVP
76124,yasasvee734,MVSR
76132,jagan657,Bapatla
76138,chaitu360,CVR
76139,priyanka359,GITAM
76140,vineeth661,GITAM
76141,jagan539,MGIT
76142,yasasvee961,GITAM
76145,rohit208,St. Martins
76152,kishore787,MGIT
76161,mohmad330,CVR
76169,kholi399,MVSR
76179,dhoni468,CVR
76185,priyanka195,CVR
76189,sandya610,ANITS
76190,jagan689,CVR
76200,kholi705,VNR
76201,khan929,VNR
76209,jagan967,MVGR
76219,mohmad265,ANITS
76223,rohit294,GVP
76229,sharma681,GITAM
76239,rahul431,ANITS
76241,rohit631,MVSR
76244,hari343,GVP
76248,ali459,MVSR
76251,khan930,GITAM
76252,aswin209,CVR
76259,taraka ramarao665,MGIT
76264,kalyan832,Bapatla
76271,sagar166,MVSR
76281,sandya199,MVGR
76282,prem911,St. Martins
76286,mohmad960,MVSR
76292,khan463,St. Martins
76297,sandeep353,Bapatla
76307,sujana511,Bapatla
76313,mohmad422,GVP
76323,ravi509,St. Martins
76325,mohmad945,GVP
76326,vishnu986,MGIT
76331,jagan713,GVP
76340,aswin441,VNR
76345,taraka ramarao118,GITAM
76351,yashashvini473,CVR
76356,vineeth977,MGIT
76360,ali121,St. Martins
76365,afreen454,MGIT
76366,khan560,VNR
76371,prem819,GVP
76378,yashashvini191,MVSR
76387,vineeth708,St. Martins
76397,virat558,ANITS
76405,jagan714,Bapatla
76409,pawan978,ANITS
76413,rahul106,MVGR
76418,khan309,MVSR
76419,pawan873,MVGR
76422,ajay413,MVSR
76432,aswin738,MVSR
76441,taraka ramarao891,St. Martins
76442,pawan567,ANITS
76443,jagan377,GVP
76447,afreen192,MVSR
76453,taraka ramarao850,MVGR
76454,sujana300,MVSR
76455,jagan175,CVR
76457,rohit393,MGIT
76460,taraka ramarao985,GITAM
76470,ajay784,VNR
76474,taraka ramarao237,Bapatla
76483,jagan888,GVP
76491,vishnu471,GITAM
76499,pawan146,MVGR
76505,sandeep331,GVP
76512,virat694,VNR
76518,sagar485,St. Martins
76525,sharma989,Bapatla
76528,kalyan220,GVP
76530,vineeth967,GITAM
76536,priyanka267,St. Martins
76545,jagan469,CVR
76546,ali350,MVSR
76548,kishore738,MVGR
76553,prem366,GITAM
76557,ajay700,MVGR
76562,dhoni562,St. Martins
76563,pawan355,GVP
76566,taraka ramarao349,GITAM
76569,afreen724,St. Martins
76576,rahul640,GVP
76585,ravi281,St. Martins
76589,chaitu574,MVGR
76596,ajay833,MGIT
76602,jagan530,MVGR
76612,khan145,ANITS
76613,rohit878,MVSR
76619,rahul312,CVR
76623,vishnu931,MVGR
76625,karthik197,St. Martins
76632,dhoni176,GITAM
76639,vineeth637,St. Martins
76640,taraka ramarao133,GVP
76650,khan377,St. Martins
76655,rohit619,GVP
76665,afreen734,MVSR
76670,kholi889,GITAM
76678,vishnu378,GITAM
76686,vishnu835,CVR
76694,ravi933,Bapatla
76697,dhoni208,Bapatla
76707,vishnu511,GVP
76717,kholi405,VNR
76721,khan346,MGIT
76729,dhoni931,MGIT
76736,afreen117,CVR
76742,jagan332,VNR
76751,sandya875,Bapatla
76757,hari158,GVP
76761,sandeep695,MGIT
76771,rohit503,GITAM
76781,mahesh573,St. Martins
76791,aswin422,GITAM
76797,vineeth105,MVSR
76800,afreen313,MGIT
76810,khan167,MGIT
76819,virat391,GVP
76823,laxmi448,VNR
76831,ali500,ANITS
76835,jagan844,MVGR
76842,aswin401,GITAM
76844,sandya577,Bapatla
76845,sharma175,St. Martins
76852,chaitu751,GVP
76862,ali298,GITAM
76871,afreen591,VNR
76877,jagan855,VNR
76886,sandeep415,Bapatla
76895,hari118,GITAM
76905,sagar427,VNR
76909,hari274,ANITS
76918,yashashvini954,MVSR
76927,sagar403,CVR
76932,karthik751,VNR
76940,priyanka447,CVR
76948,yasasvee397,MGIT
76955,kholi347,GITAM
76959,yasasvee307,MVSR
76966,taraka ramarao181,MVSR
76970,aswin485,CVR
76973,sandya744,ANITS
76975,karthik184,Bapatla
76981,sujana418,MVGR
76982,rohit204,GITAM
76988,chaitu121,GVP
76998,chaitu132,MGIT
77007,kalyan568,St. Martins
77009,laxmi250,MVGR
77014,sharma615,ANITS
77018,vishnu443,GVP
77027,afreen252,Bapatla
77033,jagan814,VNR
77041,ali247,MVSR
77043,kishore608,MGIT
77044,mohmad365,Bapatla
77052,sagar190,GITAM
77055,pawan249,St. Martins
77058,vineeth566,GVP
77065,kishore774,ANITS
77069,kholi840,CVR
77079,vineeth145,VNR
77089,ali816,CVR
77090,sandeep437,MGIT
77098,laxmi948,VNR
77107,yasasvee531,St. Martins
77114,ajay536,ANITS
77124,karthik716,St. Martins
77126,ravi498,GITAM
77129,taraka ramarao839,GVP
77134,vineeth973,St. Martins
77144,aswin571,Bapatla
77152,laxmi846,ANITS
77161,khan219,MVGR
77163,mohmad263,Bapatla
77165,kishore581,MVGR
77174,laxmi944,St. Martins
77175,jagan141,Bapatla
77177,rohit616,Bapatla
77180,mohmad510,St. Martins
77185,pawan395,GITAM
77192,chaitu441,CVR
77199,yashashvini541,CVR
77206,karthik552,St. Martins
77213,sandeep607,GITAM
77217,ravi106,MVSR
77221,laxmi631,CVR
77225,priyanka916,St. Martins
77230,sagar634,Bapatla
77237,khan901,ANITS
77246,kalyan140,Bapatla
77252,yashashvini801,VNR
77261,sagar823,MGIT
77270,ajay624,MVSR
77271,laxmi428,GITAM
77281,jagan360,GVP
77282,kishore153,CVR
77285,mahesh910,VNR
77291,taraka ramarao588,MGIT
77292,vineeth430,ANITS
77297,sandeep432,MVGR
77301,rohit547,Bapatla
77302,rohit277,MVGR
77311,karthik448,St. Martins
77318,prem995,MGIT
77320,hari338,VNR
77324,karthik875,GVP
77330,hari239,ANITS
77335,taraka ramarao341,ANITS
77337,mohmad731,Bapatla
77340,jagan890,Bapatla
77344,vineeth762,GITAM
77347,sagar197,ANITS
77349,afreen594,MVSR
77358,rahul903,MGIT
77360,mahesh601,MVGR
77363,ravi476,VNR
77369,rohit510,Bapatla
77371,laxmi193,MVGR
77376,aswin584,Bapatla
77382,hari928,CVR
77386,sandya752,MVGR
77387,pawan443,MVSR
77393,taraka ramarao334,GITAM
77398,virat303,St. Martins
77404,kishore954,Bapatla
77409,kholi722,St. Martins
77413,prem769,Bapatla
77420,prem364,ANITS
77422,kholi173,CVR
77423,hari890,GVP
